"","category","group","Feature","ANY","EAC","EGJAC"
"184","Lab","ast","ast_min",0.00507887653046615,0.00219911373789066,0.00255002632559619
"185","Lab","ast","ast_maxdiff",0.00332090098633605,0.00638740446763193,0.00280139989195144
"186","Lab","ast","ast_mindiff",0.00286481221350736,0.000809838601214105,0.0041937066735181
"187","Lab","ast","ast_tv",0.00343207227197203,0.00147020006601171,0.00315441953011687
"188","Lab","totprot","totprot_mean",0.0194820737251451,0.0127348003401013,0.024681669798738
"189","Lab","totprot","totprot_max",0.0065389987378257,0.000572547252876975,0.00108797144538948
"190","Lab","totprot","totprot_min",0.0140309072581731,0.00746648651534546,0.0295723326134711
"191","Lab","totprot","totprot_maxdiff",0.00323962349062896,0.000999916998655735,0.00161551505546893
"192","Lab","totprot","totprot_mindiff",0.0022844899284522,0.00378495523724785,0.000644835157089874
"193","Lab","totprot","totprot_tv",0.0023266839791712,0.00337754577987052,0.000802538979823003
"194","Lab","hdl","hdl_mean",0.0101599142439445,0.00927299415962279,0.0113596982398484
"195","Lab","hdl","hdl_max",0.0132013932394347,0.015288704258573,0.0107837058752893
"196","Lab","hdl","hdl_min",0.0204617835499888,0.0199218406036318,0.0028222682780075
"197","Lab","hdl","hdl_maxdiff",0.00975379980659804,0.00734438643942918,0.00062599260968942
"198","Lab","hdl","hdl_mindiff",0.00631128714348415,0.000782945119043061,0.00655573126589457
"199","Lab","hdl","hdl_tv",0.00683223352005391,0.0014481374270617,0.0152435276456926
"200","Lab","ldl","ldl_mean",0.0088856470838558,0.00855815076455132,0.00638635249177438
"201","Lab","ldl","ldl_max",0.0190440827622668,0.0184453821948073,0.00525908053505449
"202","Lab","ldl","ldl_min",0.00293270738385036,0.00467531409054123,0.0170554509615729
"203","Lab","ldl","ldl_maxdiff",0.0108202907559733,0.0073071965778831,0.00607787042526166
"204","Lab","ldl","ldl_mindiff",0.0095054142091388,0.0100895397114781,0.0029518073763237
"205","Lab","ldl","ldl_tv",0.0176509938893675,0.0157812344547255,0.00166455334248123
"206","Lab","trig","trig_mean",0.00448146273461349,0.00246055739550784,0.00100578437883987
"207","Lab","trig","trig_max",0.00339292945399597,0.00287886491520825,0.00484964603301351
"208","Lab","trig","trig_min",0.00851283518948861,0.00630629960728093,0.00282775539492146
"209","Lab","trig","trig_maxdiff",0.00350140812764439,0.00103016382834918,0.00121157390318702
"210","Lab","trig","trig_mindiff",0.0051366699554326,0.00335985963531177,0.000899192374926606
"211","Lab","trig","trig_tv",0.00464309946648153,0.00242385868425479,0.00201571322228789
"212","0","0","BIAS",0,0,0
