"","df","category","group","variable","vtype","n","nc","propna","mean","sd","min","q25","median","q75","max","pvalue"
"41","new_cohort_raw","Lab","a1c","a1c_maxdiff","continuous",2402933,687412,0.713927937233373,0.00330640797863836,0.0284361919648316,-1.6,0,0.000657894736842112,0.0025974025974026,9.5,NA
"42","new_cohort_raw","Lab","a1c","a1c_mindiff","continuous",2402933,687412,0.713927937233373,-0.00445597554799205,0.0280967212717599,-6.1,-0.00285714285714286,-0.000560224089635855,0,2.5,NA
"43","new_cohort_raw","Lab","a1c","a1c_tv","continuous",2402933,687412,0.713927937233373,0.00338836377399696,0.0128220184744133,0,0.000464180757604136,0.00107816711590296,0.00299484602097028,2.5,NA
"44","new_cohort_raw","Lab","bun","bun_mean","continuous",2402933,1335137,0.444371940457766,16.7191608575501,6.72794094474722,5,12.5,15.5,19.219512195122,120,NA
"45","new_cohort_raw","Lab","bun","bun_max","continuous",2402933,1335137,0.444371940457766,19.568786746229,9.79456674467697,5,14,18,22,120,NA
"46","new_cohort_raw","Lab","bun","bun_min","continuous",2402933,1335137,0.444371940457766,14.3298099745569,5.74260613055481,5,11,13,17,120,NA
"47","new_cohort_raw","Lab","bun","bun_maxdiff","continuous",2402933,1025018,0.573430470179568,0.446648633705624,1.87110645429005,-37,0.00232018561484919,0.0168539325842697,0.0689655172413793,85,NA
"48","new_cohort_raw","Lab","bun","bun_mindiff","continuous",2402933,1025018,0.573430470179568,-0.604521134692002,2.63810902163093,-85,-0.0710179026476051,-0.0163934426229508,0,13,NA
"49","new_cohort_raw","Lab","bun","bun_tv","continuous",2402933,1025018,0.573430470179568,0.191037088141066,0.643492108600161,0,0.00833333333333333,0.019954380589365,0.0606579044292417,37,NA
"50","new_cohort_raw","Lab","calc","calc_mean","continuous",2402933,1276556,0.468750897340875,9.31561455449685,0.414266901948773,1.07,9.05,9.3,9.58,13.8,NA
"51","new_cohort_raw","Lab","calc","calc_max","continuous",2402933,1276556,0.468750897340875,9.53669596163427,0.454324089921798,1.07,9.2,9.5,9.8,14,NA
"52","new_cohort_raw","Lab","calc","calc_min","continuous",2402933,1276556,0.468750897340875,9.09001294106957,0.554822203880895,0.75,8.8,9.1,9.4,13.8,NA
"53","new_cohort_raw","Lab","calc","calc_maxdiff","continuous",2402933,964785,0.598496920222079,0.0435372531806643,0.20493588126341,-8.09,0.000184842883548986,0.00161290322580646,0.00595238095238095,9.08,NA
"54","new_cohort_raw","Lab","calc","calc_mindiff","continuous",2402933,964785,0.598496920222079,-0.066018137578291,0.240890391263428,-9.77,-0.00641025641025641,-0.00159574468085106,0,7.62,NA
"55","new_cohort_raw","Lab","calc","calc_tv","continuous",2402933,964785,0.598496920222079,0.0202432546330247,0.067913517371041,0,0.000826088952829902,0.00187577639751553,0.0054111543000432,8.09,NA
"56","new_cohort_raw","Lab","chlor","chlor_mean","continuous",2402933,1323562,0.449188970312531,103.574441783111,2.98109074586464,9.9,102,103.8,105.5,124,NA
"57","new_cohort_raw","Lab","chlor","chlor_max","continuous",2402933,1323562,0.449188970312531,105.084043210669,3.20452643449618,9.9,103,105,107,158,NA
"58","new_cohort_raw","Lab","chlor","chlor_min","continuous",2402933,1323562,0.449188970312531,101.999292288537,3.73668924020487,1.5,100,102,104,124,NA
"59","new_cohort_raw","Lab","chlor","chlor_maxdiff","continuous",2402933,1012451,0.578660328856443,0.407978347239879,1.45880929956148,-11,0,0.0110497237569061,0.0454545454545455,90,NA
"60","new_cohort_raw","Lab","chlor","chlor_mindiff","continuous",2402933,1012451,0.578660328856443,-0.289986921805867,1.07374876778833,-83.2,-0.0416666666666667,-0.0107816711590297,0,20,NA
"61","new_cohort_raw","Lab","chlor","chlor_tv","continuous",2402933,1012451,0.578660328856443,0.128838852944024,0.389570025313166,0,0.00549450549450549,0.0129533678756477,0.0380952380952381,20,NA
"62","new_cohort_raw","Lab","co2","co2_mean","continuous",2402933,1321920,0.449872301891064,26.5499299154469,2.33094363234265,7,25,26.5,28,50,NA
"63","new_cohort_raw","Lab","co2","co2_max","continuous",2402933,1321920,0.449872301891064,27.8929767081215,2.6756737473059,7,26,28,29.4,50,NA
"64","new_cohort_raw","Lab","co2","co2_min","continuous",2402933,1321920,0.449872301891064,25.1726275114984,2.83284485167131,2,23,25,27,50,NA
"65","new_cohort_raw","Lab","co2","co2_maxdiff","continuous",2402933,1010667,0.579402754883303,0.317027476810272,1.14548839926462,-22.4,0,0.0103092783505155,0.0395480225988701,35.1,NA
"66","new_cohort_raw","Lab","co2","co2_mindiff","continuous",2402933,1010667,0.579402754883303,-0.284287146267374,1.12384242477254,-30.9,-0.0392935121646912,-0.010752688172043,0,18,NA
"67","new_cohort_raw","Lab","co2","co2_tv","continuous",2402933,1010667,0.579402754883303,0.109335274452125,0.329657393131623,0,0.00539083557951483,0.0119241596290777,0.0341356964855386,22.4,NA
"68","new_cohort_raw","Lab","creat","creat_mean","continuous",2402933,1337931,0.443209194763233,1.08306494361463,0.495715951348139,0.3,0.885,1,1.16666666666667,11.95,NA
"69","new_cohort_raw","Lab","creat","creat_max","continuous",2402933,1337931,0.443209194763233,1.18606051208919,0.674085005272292,0.3,0.91,1.09,1.26,11.99,NA
"70","new_cohort_raw","Lab","creat","creat_min","continuous",2402933,1337931,0.443209194763233,1.00100443146919,0.397878821747267,0.3,0.8,0.95,1.1,11.95,NA
"71","new_cohort_raw","Lab","creat","creat_maxdiff","continuous",2402933,1034413,0.569520664954037,0.0189948482048744,0.123229470379764,-4.6,0,0.00054054054054054,0.00217391304347826,11.2,NA
"72","new_cohort_raw","Lab","creat","creat_mindiff","continuous",2402933,1034413,0.569520664954037,-0.0318053936414417,0.1900833515949,-10.3,-0.00238095238095238,-0.000512820512820513,0,2.58,NA
"73","new_cohort_raw","Lab","creat","creat_tv","continuous",2402933,1034413,0.569520664954037,0.00827243447633417,0.0443317966161627,0,0.000252293577981652,0.000585398880393679,0.00190402752176243,4.6,NA
"74","new_cohort_raw","Lab","gluc","gluc_mean","continuous",2402933,1335376,0.444272478675019,114.143462606109,38.7902558459228,20,93,102,118.666666666667,837,NA
"75","new_cohort_raw","Lab","gluc","gluc_max","continuous",2402933,1335376,0.444272478675019,133.719778444423,69.7003685780269,20,97,109,139,1778,NA
"76","new_cohort_raw","Lab","gluc","gluc_min","continuous",2402933,1335376,0.444272478675019,99.3117453286565,28.4186256660709,4,85,94,105,837,NA
"77","new_cohort_raw","Lab","gluc","gluc_maxdiff","continuous",2402933,1021290,0.574981907527176,4.28406318606876,19.9435487109953,-527,0.00808625336927224,0.0706521739130435,0.462068965517241,1626,NA
"78","new_cohort_raw","Lab","gluc","gluc_mindiff","continuous",2402933,1021290,0.574981907527176,-5.81971976613404,28.1146145545145,-1635,-0.5,-0.0672268907563025,-0.00519480519480519,176,NA
"79","new_cohort_raw","Lab","gluc","gluc_tv","continuous",2402933,1021290,0.574981907527176,1.61559205985708,6.26647598820858,0,0.0294048830633554,0.0923348805314213,0.43183145912765,527,NA
"80","new_cohort_raw","Lab","k","k_mean","continuous",2402933,1337692,0.443308656545979,4.23659294958307,0.35687570908318,2.145,4,4.21666666666667,4.45714285714286,7,NA
"81","new_cohort_raw","Lab","k","k_max","continuous",2402933,1337692,0.443308656545979,4.46283952509247,0.447963923721998,2.19,4.2,4.4,4.7,7,NA
"82","new_cohort_raw","Lab","k","k_min","continuous",2402933,1337692,0.443308656545979,4.02366947697975,0.408132927814622,2,3.8,4,4.3,7,NA
"83","new_cohort_raw","Lab","k","k_maxdiff","continuous",2402933,1027139,0.572547798877455,0.0488190723497019,0.174987498331391,-2.5,0,0.0016,0.0064,4.6,NA
"84","new_cohort_raw","Lab","k","k_mindiff","continuous",2402933,1027139,0.572547798877455,-0.0527875196253697,0.188798857628236,-4.4,-0.00670391061452514,-0.00163934426229508,-0.00022271714922049,2.2,NA
"85","new_cohort_raw","Lab","k","k_tv","continuous",2402933,1027139,0.572547798877455,0.0184605247176839,0.054579350217974,0,0.000819672131147541,0.00190217391304348,0.00582415532793964,2.5,NA
"86","new_cohort_raw","Lab","na","na_mean","continuous",2402933,1337508,0.443385229633951,139.238123787137,2.34823517973216,114.5,138,139.333333333333,140.875,155,NA
"87","new_cohort_raw","Lab","na","na_max","continuous",2402933,1337508,0.443385229633951,140.604424197837,2.56370390233484,116,139,141,142,155,NA
"88","new_cohort_raw","Lab","na","na_min","continuous",2402933,1337508,0.443385229633951,137.813228033029,3.05197583555154,110,136,138,140,155,NA
"89","new_cohort_raw","Lab","na","na_maxdiff","continuous",2402933,1026314,0.572891129299069,0.314650647515857,1.1164649786437,-10,0,0.0102564102564103,0.04,31,NA
"90","new_cohort_raw","Lab","na","na_mindiff","continuous",2402933,1026314,0.572891129299069,-0.277279591377312,0.981485927344371,-27,-0.04,-0.0107142857142857,0,17,NA
"91","new_cohort_raw","Lab","na","na_tv","continuous",2402933,1026314,0.572891129299069,0.108505469441478,0.317497549866496,0,0.0053475935828877,0.0118908645731246,0.0345039222394927,17,NA
"92","new_cohort_raw","Lab","baso","baso_mean","continuous",2402933,1064842,0.556857390530656,0.710849771320278,5.83687710318078,0,0.015,0.04,0.075,100,NA
"93","new_cohort_raw","Lab","baso","baso_max","continuous",2402933,1064842,0.556857390530656,0.85218348168085,6.79838682898478,0,0.02,0.06,0.1,100,NA
"94","new_cohort_raw","Lab","baso","baso_min","continuous",2402933,1064842,0.556857390530656,0.587003799624733,5.19121910765833,0,0,0.02,0.06,100,NA
"95","new_cohort_raw","Lab","baso","baso_maxdiff","continuous",2402933,727748,0.697141784644016,0.0281655902952888,0.734508819089579,-30,0,0,0.000333333333333333,89.94,NA
"96","new_cohort_raw","Lab","baso","baso_mindiff","continuous",2402933,727748,0.697141784644016,-0.0332900233912767,0.863394361100135,-90,-0.000323624595469256,0,0,23.31,NA
"97","new_cohort_raw","Lab","baso","baso_tv","continuous",2402933,727748,0.697141784644016,0.0113821065800723,0.250295538297121,0,0,5.93471810089021e-05,0.000337837837837838,30,NA
"98","new_cohort_raw","Lab","eos","eos_mean","continuous",2402933,1091664,0.545695198326379,0.588909180524883,5.27391661979876,0,0.1,0.18,0.266666666666667,100,NA
"99","new_cohort_raw","Lab","eos","eos_max","continuous",2402933,1091664,0.545695198326379,0.717028974116578,6.10939583052129,0,0.11,0.2,0.3,100,NA
"100","new_cohort_raw","Lab","eos","eos_min","continuous",2402933,1091664,0.545695198326379,0.479643919740873,4.81625657732353,0,0.1,0.12,0.2,100,NA
"101","new_cohort_raw","Lab","eos","eos_maxdiff","continuous",2402933,745667,0.689684647886562,0.042671668133842,1.31779883942397,-90,0,0.000249376558603491,0.00125,100,NA
"102","new_cohort_raw","Lab","eos","eos_mindiff","continuous",2402933,745667,0.689684647886562,-0.0274457021529354,0.999638102433129,-100,-0.00114942528735632,-0.000243161094224924,0,100,NA
"103","new_cohort_raw","Lab","eos","eos_tv","continuous",2402933,745667,0.689684647886562,0.0195401947379403,0.630764498589211,0,0.000102040816326531,0.00034965034965035,0.00121114429128796,100,NA
"104","new_cohort_raw","Lab","hct","hct_mean","continuous",2402933,1281606,0.466649299002511,42.5595851943552,3.98524525426316,0.4,40.2666666666667,43.05,45.42,50,NA
"105","new_cohort_raw","Lab","hct","hct_max","continuous",2402933,1281606,0.466649299002511,43.9232873441604,3.64524838061558,0.4,41.7,44.3,46.6,50,NA
"106","new_cohort_raw","Lab","hct","hct_min","continuous",2402933,1281606,0.466649299002511,41.1757695110666,4.96820303451862,0,38.7,41.9,44.6,50,NA
"107","new_cohort_raw","Lab","hct","hct_maxdiff","continuous",2402933,919521,0.617333899863209,0.231328704538575,0.928290548911143,-21,0,0.00789473684210528,0.0333333333333333,41.5,NA
"108","new_cohort_raw","Lab","hct","hct_mindiff","continuous",2402933,919521,0.617333899863209,-0.438904073209931,1.45418074661758,-41.7,-0.0391891891891893,-0.00849315068493149,-0.000357142857142862,14.6,NA
"109","new_cohort_raw","Lab","hct","hct_tv","continuous",2402933,919521,0.617333899863209,0.131393646065471,0.39029404364882,0,0.00465560944006828,0.0107883888698042,0.0342805303939757,21,NA
"110","new_cohort_raw","Lab","lymph","lymph_mean","continuous",2402933,1097446,0.543288972268474,2.02625950022191,2.09830821927313,0,1.46,1.8375,2.3,99.59,NA
"111","new_cohort_raw","Lab","lymph","lymph_max","continuous",2402933,1097446,0.543288972268474,2.31715960511952,3.09277256030725,0,1.6,2,2.52,100,NA
"112","new_cohort_raw","Lab","lymph","lymph_min","continuous",2402933,1097446,0.543288972268474,1.78129015003927,1.73375638052127,0,1.27,1.66,2.1,99.59,NA
"113","new_cohort_raw","Lab","lymph","lymph_maxdiff","continuous",2402933,751577,0.687225153593546,0.0668234464331582,0.667071257406931,-43.97,0,0.00126582278481013,0.00625,99.89,NA
"114","new_cohort_raw","Lab","lymph","lymph_mindiff","continuous",2402933,751577,0.687225153593546,-0.0664207688942073,0.66105199527102,-98.9,-0.00633540372670807,-0.00134770889487871,0,17.57,NA
"115","new_cohort_raw","Lab","lymph","lymph_tv","continuous",2402933,751577,0.687225153593546,0.0264578234089759,0.185835297358395,0,0.000730470677973706,0.00182561307901907,0.00640344695424255,43.97,NA
"116","new_cohort_raw","Lab","mch","mch_mean","continuous",2402933,1303554,0.45751546131332,30.2242786718356,2.10209118955632,12.3,29.15,30.36,31.5,37,NA
"117","new_cohort_raw","Lab","mch","mch_max","continuous",2402933,1303554,0.45751546131332,30.6511407275801,2.13980485403482,12.3,29.5,30.7,32,37,NA
"118","new_cohort_raw","Lab","mch","mch_min","continuous",2402933,1303554,0.45751546131332,29.7913846300192,2.24669383479735,0,28.7,30,31.2,37,NA
"119","new_cohort_raw","Lab","mch","mch_maxdiff","continuous",2402933,945800,0.606397681500067,0.0631727299281967,0.295426741919281,-7.6,0,0.00246305418719212,0.00960451977401132,27.5,NA
"120","new_cohort_raw","Lab","mch","mch_mindiff","continuous",2402933,945800,0.606397681500067,-0.0667026874178587,0.297071034373445,-24,-0.01,-0.00234604105571848,0,6.9,NA
"121","new_cohort_raw","Lab","mch","mch_tv","continuous",2402933,945800,0.606397681500067,0.0252318748781524,0.0932159193811436,0,0.00140056022408964,0.0032520325203252,0.00924564621442291,9.5,NA
"122","new_cohort_raw","Lab","mchc","mchc_mean","continuous",2402933,1268762,0.471994433469431,33.3878003978066,1.05659389421786,17.3,32.75,33.45,34.1,36,NA
"123","new_cohort_raw","Lab","mchc","mchc_max","continuous",2402933,1268762,0.471994433469431,33.7871648583422,1.08029401627099,17.3,33.1,33.9,34.5,36,NA
"124","new_cohort_raw","Lab","mchc","mchc_min","continuous",2402933,1268762,0.471994433469431,32.9833351408696,1.20723085247924,0,32.3,33.1,33.8,36,NA
"125","new_cohort_raw","Lab","mchc","mchc_maxdiff","continuous",2402933,910543,0.621070167166542,0.073512263551986,0.267664868588072,-2.4,0,0.0025974025974026,0.0104166666666667,26.7,NA
"126","new_cohort_raw","Lab","mchc","mchc_mindiff","continuous",2402933,910543,0.621070167166542,-0.0819001490806559,0.276707734634114,-17.8,-0.0112903225806452,-0.00306513409961685,-0.00027397260273971,4.7,NA
"127","new_cohort_raw","Lab","mchc","mchc_tv","continuous",2402933,910543,0.621070167166542,0.0307706492357135,0.088353571416362,0,0.00166204986149585,0.00369978858350952,0.0102223980832078,9.86435185185185,NA
"128","new_cohort_raw","Lab","mcv","mcv_mean","continuous",2402933,1280544,0.467091258890697,89.8839065593142,5.64713197364628,8.6,87.15,90.3,93.3666666666667,100,NA
"129","new_cohort_raw","Lab","mcv","mcv_max","continuous",2402933,1280544,0.467091258890697,90.9614637060499,5.47747346511769,8.6,88,91.3,94.5,100,NA
"130","new_cohort_raw","Lab","mcv","mcv_min","continuous",2402933,1280544,0.467091258890697,88.7747125674713,6.67763866465189,7.6,86.1,89.3,92.4,100,NA
"131","new_cohort_raw","Lab","mcv","mcv_maxdiff","continuous",2402933,918429,0.617788344494,0.170404505651574,1.3293948424056,-79.6,0.000824175824175816,0.00700000000000003,0.0255555555555555,89.9,NA
"132","new_cohort_raw","Lab","mcv","mcv_mindiff","continuous",2402933,918429,0.617788344494,-0.155607653376331,1.32164232300649,-90,-0.0238095238095238,-0.00533333333333331,0.000598802395209547,85.4,NA
"133","new_cohort_raw","Lab","mcv","mcv_tv","continuous",2402933,918429,0.617788344494,0.0663821170984097,0.467324346799583,0,0.0037162162162162,0.00837902837902835,0.0235370035956623,85.4,NA
"134","new_cohort_raw","Lab","mono","mono_mean","continuous",2402933,1044958,0.565132277928681,0.62238417886011,0.5833591403876,0,0.475454545454545,0.59,0.705,100,NA
"135","new_cohort_raw","Lab","mono","mono_max","continuous",2402933,1044958,0.565132277928681,0.718129350653328,0.741510022932382,0,0.5,0.64,0.8,100,NA
"136","new_cohort_raw","Lab","mono","mono_min","continuous",2402933,1044958,0.565132277928681,0.545157594850702,0.55584451081426,0,0.4,0.5,0.63,100,NA
"137","new_cohort_raw","Lab","mono","mono_maxdiff","continuous",2402933,714256,0.702756589551186,0.0273482750137801,0.228394638794417,-13.6,0,5e-04,0.00222222222222222,99.12,NA
"138","new_cohort_raw","Lab","mono","mono_mindiff","continuous",2402933,714256,0.702756589551186,-0.0291576363370865,0.186943851560121,-26.22,-0.00225563909774436,-0.000476190476190477,0,11.7,NA
"139","new_cohort_raw","Lab","mono","mono_tv","continuous",2402933,714256,0.702756589551186,0.0111018924317668,0.0770453567280416,0,0.000260416666666667,0.000626835466769662,0.00225813299206843,20,NA
"140","new_cohort_raw","Lab","mpv","mpv_mean","continuous",2402933,1156310,0.518792242646799,9.99796474501917,1.18211492351329,0,9.26666666666667,10.0333333333333,10.8,16.6,NA
"141","new_cohort_raw","Lab","mpv","mpv_max","continuous",2402933,1156310,0.518792242646799,10.2658205178542,1.22524733656205,0,9.5,10.3,11.1,16.6,NA
"142","new_cohort_raw","Lab","mpv","mpv_min","continuous",2402933,1156310,0.518792242646799,9.73464329807751,1.22720335414291,0,9,9.8,10.5,16.6,NA
"143","new_cohort_raw","Lab","mpv","mpv_maxdiff","continuous",2402933,817678,0.659716687897665,0.0502974809454714,0.180525221688811,-1.6,0,0.00165289256198347,0.0076923076923077,14.8,NA
"144","new_cohort_raw","Lab","mpv","mpv_mindiff","continuous",2402933,817678,0.659716687897665,-0.0462447505375671,0.175173932810586,-14.5,-0.00735294117647059,-0.00164835164835165,0,3.4,NA
"145","new_cohort_raw","Lab","mpv","mpv_tv","continuous",2402933,817678,0.659716687897665,0.0194697826019535,0.0562745067832629,0,0.000943396226415094,0.00231946019803177,0.00724932760519758,5.94285714285714,NA
"146","new_cohort_raw","Lab","neut","neut_mean","continuous",2402933,974545,0.594435217294864,4.56584495341479,8.49243692759263,0,3.2,4.1,5.2,1000,NA
"147","new_cohort_raw","Lab","neut","neut_max","continuous",2402933,974545,0.594435217294864,5.52697436239476,10.6228312859179,0,3.5,4.6,6.1,1000,NA
"148","new_cohort_raw","Lab","neut","neut_min","continuous",2402933,974545,0.594435217294864,3.89447703287175,7.94039694689272,0,2.73,3.53,4.5,1000,NA
"149","new_cohort_raw","Lab","neut","neut_maxdiff","continuous",2402933,661834,0.724572428777665,0.215346221660228,2.24183424363909,-48.96,0,0.0035989010989011,0.019047619047619,709.9,NA
"150","new_cohort_raw","Lab","neut","neut_mindiff","continuous",2402933,661834,0.724572428777665,-0.317671947758121,2.31659687924273,-728.41,-0.0207407407407407,-0.0036150234741784,0,84.12,NA
"151","new_cohort_raw","Lab","neut","neut_tv","continuous",2402933,661834,0.724572428777665,0.106108233879152,0.618988574644324,0,0.00194291967454078,0.00519308895111895,0.0206134445930101,182.750939206362,NA
"152","new_cohort_raw","Lab","platelet","platelet_mean","continuous",2402933,1295632,0.460812265676987,230.808711805891,62.3821060180859,1,189.5,225.08,265.5,1196,NA
"153","new_cohort_raw","Lab","platelet","platelet_max","continuous",2402933,1295632,0.460812265676987,250.300111914494,75.9779315248947,1,202,240,286,1200,NA
"154","new_cohort_raw","Lab","platelet","platelet_min","continuous",2402933,1295632,0.460812265676987,214.300595693839,62.1520618939317,1,174,210,250,1196,NA
"155","new_cohort_raw","Lab","platelet","platelet_maxdiff","continuous",2402933,937384,0.609900067958616,3.10365318954332,13.0714004985633,-406,0.00673400673400673,0.0979381443298969,0.434782608695652,995,NA
"156","new_cohort_raw","Lab","platelet","platelet_mindiff","continuous",2402933,937384,0.609900067958616,-4.03374785871793,15.3585230003551,-1031,-0.459459459459459,-0.0921787709497207,0,206,NA
"157","new_cohort_raw","Lab","platelet","platelet_tv","continuous",2402933,937384,0.609900067958616,1.42045863596624,4.46043826948536,0,0.0527146464646465,0.128112408315699,0.432432432432432,406,NA
"158","new_cohort_raw","Lab","wbc","wbc_mean","continuous",2402933,1300044,0.458976176198005,7.12877468363197,2.18922105771951,0.2,5.7,6.85,8.2,50,NA
"159","new_cohort_raw","Lab","wbc","wbc_max","continuous",2402933,1300044,0.458976176198005,8.11274989923418,3.25020680893868,0.2,6.1,7.5,9.3,50,NA
"160","new_cohort_raw","Lab","wbc","wbc_min","continuous",2402933,1300044,0.458976176198005,6.38909091076917,1.98819777586026,0,5.1,6.19,7.4,50,NA
"161","new_cohort_raw","Lab","wbc","wbc_maxdiff","continuous",2402933,941081,0.608361531511698,0.219470335934558,1.02617222469271,-14.66,0.000205479452054796,0.00439560439560439,0.0214285714285714,44.1,NA
