"","category","group","Feature","ANY","EAC","EGJAC"
"188","Lab","totprot","totprot_mean",0.0164707480324611,0.0117340009571626,0.0171729241198255
"189","Lab","totprot","totprot_max",0.00607076539295628,0.00112564121639261,0.000880114622047404
"190","Lab","totprot","totprot_min",0.0159274465899316,0.00644232346762539,0.0170365156114366
"191","Lab","totprot","totprot_maxdiff",0.00289374906465265,0.000824293078230221,0.000985532479822214
"192","Lab","totprot","totprot_mindiff",0.00201490537216585,0.0035163560411198,0.000616121546648646
"193","Lab","totprot","totprot_tv",0.00200199231520523,0.00321492437597182,0.000544573873329937
"194","Lab","hdl","hdl_mean",0.0094807181498877,0.00832054885691065,0.00642729568397612
"195","Lab","hdl","hdl_max",0.0127429069089653,0.016704861071657,0.0066587078494973
"196","Lab","hdl","hdl_min",0.0152576300941316,0.0173150460512073,0.00215990667132159
"197","Lab","hdl","hdl_maxdiff",0.00743188662347704,0.00555398688989764,0.000349024718982691
"198","Lab","hdl","hdl_mindiff",0.00657821308891216,0.000709626443985635,0.00461442243334357
"199","Lab","hdl","hdl_tv",0.00555128433158012,0.000690685161765978,0.0129785462803718
"200","Lab","ldl","ldl_mean",0.00900940263943034,0.00841227314633172,0.00410861177728453
"201","Lab","ldl","ldl_max",0.0205625108853266,0.0172175927456202,0.0055830796381431
"202","Lab","ldl","ldl_min",0.00312012342479269,0.00341646649626426,0.00745716070853094
"203","Lab","ldl","ldl_maxdiff",0.0093954958130483,0.00568742099517295,0.00582413045404881
"204","Lab","ldl","ldl_mindiff",0.0108049046577242,0.0111559411904403,0.00207953355156627
"205","Lab","ldl","ldl_tv",0.0177031890692345,0.0146893467413601,0.00251786446050057
"206","Lab","trig","trig_mean",0.00627624293067667,0.00262165737275845,0.000588232451732383
"207","Lab","trig","trig_max",0.00444580866003482,0.00316570699231735,0.00374106829826247
"208","Lab","trig","trig_min",0.00943313463916951,0.00652125116881954,0.00317610227722451
"209","Lab","trig","trig_maxdiff",0.00387269087144687,0.000771595134616527,0.00108170926106286
"210","Lab","trig","trig_mindiff",0.0060388253323489,0.00321450504031531,0.0013673359160898
"211","Lab","trig","trig_tv",0.00453449196297584,0.00184669733787542,0.00129024795353114
"212","0","0","BIAS",0,0,0
