"","category","group","Feature","ANY","EAC","EGJAC"
"107","Lab","hct","hct_maxdiff",938.928530750029,327.626462019012,63.9777175578711
"108","Lab","hct","hct_mindiff",360.222150770842,197.335100295561,122.087393929738
"109","Lab","hct","hct_tv",592.262534340858,424.666274401641,289.87078838954
"110","Lab","lymph","lymph_mean",676.490439614246,125.639041542221,721.418366629492
"111","Lab","lymph","lymph_max",448.625067234629,369.422170930149,827.575424600953
"112","Lab","lymph","lymph_min",966.869498845728,226.547593095823,502.162945479853
"113","Lab","lymph","lymph_maxdiff",102.143666043266,75.2671346774468,11.461615064487
"114","Lab","lymph","lymph_mindiff",374.022640728739,61.6644527947992,35.5010217814852
"115","Lab","lymph","lymph_tv",527.444782530554,67.3322308388588,79.0974236230395
"116","Lab","mch","mch_mean",1470.71953453631,1004.73759008794,1910.8788707632
"117","Lab","mch","mch_max",2340.84161714265,2560.93607206962,1084.03924999673
"118","Lab","mch","mch_min",1350.10671514236,729.085627616512,96.9775016845961
"119","Lab","mch","mch_maxdiff",581.929667005599,398.015859689212,261.32027761358
"120","Lab","mch","mch_mindiff",623.490305929627,1414.37408756611,77.5561892578553
"121","Lab","mch","mch_tv",576.297668201136,488.585005031477,197.926372765567
"122","Lab","mchc","mchc_mean",1074.11179868778,730.205050454908,576.56724806998
"123","Lab","mchc","mchc_max",595.301329010914,350.549340607963,390.862994915799
"124","Lab","mchc","mchc_min",824.04488740223,740.255374748594,154.151375643567
"125","Lab","mchc","mchc_maxdiff",1253.50767043331,657.016142973211,191.643536735088
"126","Lab","mchc","mchc_mindiff",385.585636718866,168.96670318456,132.589930469301
"127","Lab","mchc","mchc_tv",517.820495275744,683.964385465206,163.669372163888
"128","Lab","mcv","mcv_mean",707.21226303619,340.437577699689,261.719981241389
"129","Lab","mcv","mcv_max",710.029095393437,1199.50221308233,1588.95704810591
"130","Lab","mcv","mcv_min",499.063998378962,498.799095447219,379.52638127614
"131","Lab","mcv","mcv_maxdiff",505.916141797065,353.523715750831,27.8920647960767
"132","Lab","mcv","mcv_mindiff",176.923318395497,227.20604319706,392.460780295667
"133","Lab","mcv","mcv_tv",526.99513131041,483.824294833314,321.556708415286
"134","Lab","mono","mono_mean",636.810906669428,519.41351099428,121.11782033083
"135","Lab","mono","mono_max",297.882024048522,354.891937084274,167.806310805136
"136","Lab","mono","mono_min",1388.77425859043,335.667454133603,664.094929522747
"137","Lab","mono","mono_maxdiff",177.070275081483,191.255524636887,0
"138","Lab","mono","mono_mindiff",189.593104557687,103.074359337499,89.3935941947211
"139","Lab","mono","mono_tv",523.432126877189,228.551755646891,0
"140","Lab","mpv","mpv_mean",773.570361303311,263.654560965093,2116.52591251678
"141","Lab","mpv","mpv_max",343.935481753892,31.8043909799526,808.584800234923
"142","Lab","mpv","mpv_min",1394.50413530319,299.038114773444,1402.23182176609
"143","Lab","mpv","mpv_maxdiff",144.334493934426,40.945707216486,124.915886231349
"144","Lab","mpv","mpv_mindiff",71.8105856003476,272.19708093565,162.263915595111
"145","Lab","mpv","mpv_tv",78.1528467152766,163.488482341185,0
"146","Lab","neut","neut_mean",448.30102779035,654.519494617809,83.2666775393045
"147","Lab","neut","neut_max",1308.62647050915,1577.00988404812,0
"148","Lab","neut","neut_min",222.830352266987,115.954661395219,241.957238172181
"149","Lab","neut","neut_maxdiff",571.438733419087,595.953066568451,2.59222208629444
"150","Lab","neut","neut_mindiff",448.082692479127,580.988427737269,0
"151","Lab","neut","neut_tv",837.153953188412,524.184137924234,2.24871707421153
"152","Lab","platelet","platelet_mean",349.407322533888,369.781687190502,982.230300207375
"153","Lab","platelet","platelet_max",533.526109355797,293.47835944657,263.918544412885
"154","Lab","platelet","platelet_min",684.500582462704,913.533144897299,504.330592899867
"155","Lab","platelet","platelet_maxdiff",236.797570986368,461.685252486066,145.194287333485
"156","Lab","platelet","platelet_mindiff",296.849155343589,182.427958489039,765.976947126197
"157","Lab","platelet","platelet_tv",585.401350302367,462.160404259164,176.950420780289
"158","Lab","wbc","wbc_mean",2193.87029364602,2431.84083554034,1733.7305157204
"159","Lab","wbc","wbc_max",3411.37787960518,3522.96663402946,4508.06601084174
"160","Lab","wbc","wbc_min",1948.02328657236,2309.05214359822,2150.55902646176
"161","Lab","wbc","wbc_maxdiff",1024.0378891179,967.006952949492,814.435013157818
"162","Lab","wbc","wbc_mindiff",455.833827081133,1053.04401605864,500.250566542472
"163","Lab","wbc","wbc_tv",1054.13813497483,491.998649877736,1207.50746908891
"164","Lab","crp","crp_mean",0,0,0
"165","Lab","crp","crp_max",0,0,0
"166","Lab","crp","crp_min",0,6.76940695166741,0
"167","Lab","crp","crp_maxdiff",0,0,0
"168","Lab","crp","crp_mindiff",0,0,0
"169","Lab","crp","crp_tv",0,0,0
"170","Lab","alkphos","alkphos_mean",1133.15813547652,730.635075463077,231.371975035428
"171","Lab","alkphos","alkphos_max",459.921692040925,199.294564967044,844.785101149959
"172","Lab","alkphos","alkphos_min",1699.99588614728,1682.84618607897,323.562451940292
"173","Lab","alkphos","alkphos_maxdiff",552.192704980173,454.631627468931,358.249786681983
"174","Lab","alkphos","alkphos_mindiff",549.365240703655,311.355382700836,0
"175","Lab","alkphos","alkphos_tv",658.451999112764,337.536865674767,106.685968799211
"176","Lab","alt","alt_mean",2093.51023377341,1818.60708023181,466.954024077026
"177","Lab","alt","alt_max",1477.19612631864,1807.47743392359,416.971930790212
"178","Lab","alt","alt_min",2476.93139097544,1420.55105701808,1627.62529144728
"179","Lab","alt","alt_maxdiff",721.094927227343,380.467090650876,292.205189719793
"180","Lab","alt","alt_mindiff",738.466036608801,193.345618888539,106.640751743129
"181","Lab","alt","alt_tv",684.383895533385,476.680317489492,4.13808233261989
"182","Lab","ast","ast_mean",1028.24019198816,1498.03827817648,184.50379834709
"183","Lab","ast","ast_max",978.14835930851,396.229854450146,328.701950814633
"184","Lab","ast","ast_min",386.617109214229,181.690345771938,212.138983971439
"185","Lab","ast","ast_maxdiff",375.902091386605,553.466047043999,259.704732362545
"186","Lab","ast","ast_mindiff",327.69299247412,70.8429128064745,375.969411007103
"187","Lab","ast","ast_tv",402.328168814489,126.908325914588,188.679135616738
"188","Lab","totprot","totprot_mean",1900.38641468862,1330.70132510215,2406.80781897792
"189","Lab","totprot","totprot_max",654.039114020282,124.169060657667,88.0622505205101
"190","Lab","totprot","totprot_min",1705.06719417243,703.167094683493,2344.52473498663
"191","Lab","totprot","totprot_maxdiff",374.78380308754,90.5332045186296,124.341287256604
"192","Lab","totprot","totprot_mindiff",234.679141911631,365.186312746526,67.4239016159845
"193","Lab","totprot","totprot_tv",204.868129650585,335.95275810099,67.5745460065809
"194","Lab","hdl","hdl_mean",974.110462550901,901.652222583278,659.79038252421
"195","Lab","hdl","hdl_max",1470.71423205401,1933.850528691,702.479109172287
"196","Lab","hdl","hdl_min",1572.23290526874,1809.96897319441,228.632211578573
"197","Lab","hdl","hdl_maxdiff",800.491403476452,589.968498316157,39.0517830241297
"198","Lab","hdl","hdl_mindiff",707.870391237782,71.228318105279,474.831652199835
"199","Lab","hdl","hdl_tv",649.43672698019,69.9956264240718,1299.93324407837
"200","Lab","ldl","ldl_mean",950.778883588689,883.330001421273,456.806633468164
"201","Lab","ldl","ldl_max",2133.46994103877,1742.51640555791,558.819057657529
"202","Lab","ldl","ldl_min",320.938719439815,426.61775973652,912.03475169748
"203","Lab","ldl","ldl_maxdiff",1006.17043403197,688.076632575902,675.702038233629
"204","Lab","ldl","ldl_mindiff",1098.08200784571,1148.83003311623,216.594797657512
"205","Lab","ldl","ldl_tv",1921.59324180278,1532.07916077744,289.414951832965
"206","Lab","trig","trig_mean",643.827506860144,267.305628837803,63.354662165837
"207","Lab","trig","trig_max",445.91673863426,321.908916896609,380.89839161597
"208","Lab","trig","trig_min",966.658844487254,655.558917522172,319.563502711071
"209","Lab","trig","trig_maxdiff",387.330371512948,78.002912750444,108.31681962849
"210","Lab","trig","trig_mindiff",630.309090838267,327.177945911357,167.864201566103
"211","Lab","trig","trig_tv",457.227410234067,184.709410834227,138.74558201481
"212","0","0","BIAS",683262.777328491,714018.106460571,811516.761779785
