"","category","group","Feature","ANY","EAC","EGJAC"
"142","Lab","mpv","mpv_min",20353.1425518994,3887.34656926012,20459.1820401091
"143","Lab","mpv","mpv_maxdiff",5685.63314885974,643.202675352948,4131.62774843758
"144","Lab","mpv","mpv_mindiff",1417.00222512321,1901.63559119213,2066.86415858168
"145","Lab","mpv","mpv_tv",7257.2873608169,12170.0417727077,0
"146","Lab","neut","neut_mean",5801.36879109838,6841.08179038487,443.962068635476
"147","Lab","neut","neut_max",15761.3546609497,16873.7073160477,0
"148","Lab","neut","neut_min",3323.99822743929,1230.6160191353,1776.69212524482
"149","Lab","neut","neut_maxdiff",6930.97282643825,7669.9377165053,267.167743011111
"150","Lab","neut","neut_mindiff",7291.65509885952,6660.16107536503,0
"151","Lab","neut","neut_tv",18955.8430370981,10826.0246674284,222.929378209715
"152","Lab","platelet","platelet_mean",7602.27681489793,8907.33132540368,9248.31083679531
"153","Lab","platelet","platelet_max",6493.78454438031,6017.11511316805,4037.54552394109
"154","Lab","platelet","platelet_min",6214.99170670645,8653.09690066161,4441.01027563849
"155","Lab","platelet","platelet_maxdiff",2106.70796530215,9877.30974867626,2582.80533937341
"156","Lab","platelet","platelet_mindiff",10767.8818240397,2695.5840156057,20853.5991043567
"157","Lab","platelet","platelet_tv",10528.1939342291,6773.85421386035,4439.30260153185
"158","Lab","wbc","wbc_mean",26834.1191092771,24780.5853903104,25355.4393554005
"159","Lab","wbc","wbc_max",65673.9306956716,64899.9832072043,83741.9924130709
"160","Lab","wbc","wbc_min",22992.4064823603,24032.6026295569,28259.6556178447
"161","Lab","wbc","wbc_maxdiff",13575.6456250026,8927.812358349,12316.5077827549
"162","Lab","wbc","wbc_mindiff",8913.66391579886,12272.8700306738,9446.59782148883
"163","Lab","wbc","wbc_tv",26944.6060964798,16378.1329723472,24324.8358020093
"164","Lab","crp","crp_mean",0,0,0
"165","Lab","crp","crp_max",0,0,0
"166","Lab","crp","crp_min",0,105.651370226229,0
"167","Lab","crp","crp_maxdiff",0,0,0
"168","Lab","crp","crp_mindiff",0,0,0
"169","Lab","crp","crp_tv",0,0,0
"170","Lab","alkphos","alkphos_mean",11499.0109966495,8703.15542504411,3113.37600750894
"171","Lab","alkphos","alkphos_max",6309.25802516559,1945.40179465505,13166.5228388865
"172","Lab","alkphos","alkphos_min",20271.062299577,19787.6024927285,2069.31159421524
"173","Lab","alkphos","alkphos_maxdiff",8277.39299592925,9017.57144529704,4732.0257749336
"174","Lab","alkphos","alkphos_mindiff",9473.1246427943,4421.85238024026,0
"175","Lab","alkphos","alkphos_tv",18655.1770513171,8600.99208534585,1352.0918379806
"176","Lab","alt","alt_mean",20604.4978085868,14934.259948491,3612.89491404308
"177","Lab","alt","alt_max",18839.9926335631,26402.010242027,4311.72756054907
"178","Lab","alt","alt_min",19937.469645356,13022.5423983036,14302.3400276193
"179","Lab","alt","alt_maxdiff",11605.7792012864,6090.73836911345,2773.87046722934
"180","Lab","alt","alt_mindiff",14993.0421331077,5971.22971880831,1417.2277447884
"181","Lab","alt","alt_tv",8860.48338985734,6224.62776119525,778.831634425002
"182","Lab","ast","ast_mean",11690.0467722287,15769.9285908253,2411.43224531454
"183","Lab","ast","ast_max",12183.7843220036,5203.25052906725,3069.02713207989
"184","Lab","ast","ast_min",7745.00432418749,2061.87461617047,2017.62624208301
"185","Lab","ast","ast_maxdiff",11590.3742887865,19452.3248317195,5176.52878370351
"186","Lab","ast","ast_mindiff",4649.55204850739,1943.99385784754,5601.69677912845
"187","Lab","ast","ast_tv",8830.2147492913,2265.81820657914,4308.14211260189
"188","Lab","totprot","totprot_mean",20735.5008008522,11024.4802125712,27687.0843811199
"189","Lab","totprot","totprot_max",7217.02303582043,887.983472312786,1622.85802923662
"190","Lab","totprot","totprot_min",14285.8645682705,8302.52730503734,27266.9291317842
"191","Lab","totprot","totprot_maxdiff",9856.31720001668,3883.19763181843,3391.35812934925
"192","Lab","totprot","totprot_mindiff",5707.33284510394,6714.16705779761,815.634412156767
"193","Lab","totprot","totprot_tv",4523.83274137536,6178.08570295299,1474.68474961389
"194","Lab","hdl","hdl_mean",10336.276250811,9710.63145559498,11054.6846518873
"195","Lab","hdl","hdl_max",17207.7421657909,19918.2867791032,10536.7002456674
"196","Lab","hdl","hdl_min",18066.3865917172,17634.9389161664,2399.46918156751
"197","Lab","hdl","hdl_maxdiff",15000.7492572614,13171.9425192972,527.503735733437
"198","Lab","hdl","hdl_mindiff",11110.0518636448,1019.65103191971,7677.72733821261
"199","Lab","hdl","hdl_tv",19203.7993850872,8500.11065698213,25624.0336508679
"200","Lab","ldl","ldl_mean",8526.10205369104,7985.16030729661,6331.31487680142
"201","Lab","ldl","ldl_max",16929.5697029801,16157.3830581451,5580.4030465627
"202","Lab","ldl","ldl_min",3538.34190490899,4809.67217641995,20709.0028707617
"203","Lab","ldl","ldl_maxdiff",17342.9047347096,21106.8219379328,8393.72852233217
"204","Lab","ldl","ldl_mindiff",37609.2765307356,17585.559973098,4277.27709696899
"205","Lab","ldl","ldl_tv",10916.9391470586,10297.1505456267,1747.36912738535
"206","Lab","trig","trig_mean",6117.48109471755,3450.59061014736,904.973912096979
"207","Lab","trig","trig_max",3521.0210241838,3819.09519719415,4890.1104111096
"208","Lab","trig","trig_min",11014.6265985472,6293.70105847382,3044.81311768126
"209","Lab","trig","trig_maxdiff",15652.2173974236,1330.55431317324,1138.83910395055
"210","Lab","trig","trig_mindiff",8484.902015698,6246.10180022113,1737.13432766871
"211","Lab","trig","trig_tv",9512.62854049683,4105.48833534139,1906.69678823139
"212","0","0","BIAS",6832627.77328491,7140181.06460571,8115167.61779785
