"","category","group","Feature","ANY","EAC","EGJAC"
"183","Lab","ast","ast_max",0.00925243214441853,0.00416691188360257,0.00260620215938477
"184","Lab","ast","ast_min",0.00466557847000479,0.00208363137011293,0.00240152903719194
"185","Lab","ast","ast_maxdiff",0.0034166842790955,0.00599418112250387,0.0026289973199871
"186","Lab","ast","ast_mindiff",0.00289449783336888,0.000779784041975654,0.00386059368503844
"187","Lab","ast","ast_tv",0.00352995309193575,0.00141385384902969,0.00284793811299467
"188","Lab","totprot","totprot_mean",0.0187814244597027,0.0125269597253404,0.0228364268208471
"189","Lab","totprot","totprot_max",0.00640124425582538,0.000701011127418023,0.00102860884560774
"190","Lab","totprot","totprot_min",0.0145701620611084,0.00722749742132932,0.0264376071387005
"191","Lab","totprot","totprot_maxdiff",0.00310679759061429,0.000947514672410161,0.0014342634119594
"192","Lab","totprot","totprot_mindiff",0.00221723681661075,0.00373200196263955,0.000636117714434149
"193","Lab","totprot","totprot_tv",0.00223955610578922,0.00332239396290126,0.000733643336316745
"194","Lab","hdl","hdl_mean",0.00998887675504782,0.00898338614618582,0.0100293802993388
"195","Lab","hdl","hdl_max",0.013045039663449,0.0156465358376982,0.00969104253289552
"196","Lab","hdl","hdl_min",0.0190125905978106,0.0193022978444704,0.0026509844680726
"197","Lab","hdl","hdl_maxdiff",0.00912883803021636,0.00686730696310719,0.000554310929641651
"198","Lab","hdl","hdl_mindiff",0.00636306987220487,0.000753683679687929,0.00607742309382316
"199","Lab","hdl","hdl_tv",0.006526679811269,0.00125265814598162,0.0147381793028748
"200","Lab","ldl","ldl_mean",0.00895485975995911,0.00861884798632651,0.005852350299604
"201","Lab","ldl","ldl_max",0.0194952198461128,0.0181828868393014,0.00533125148868199
"202","Lab","ldl","ldl_min",0.00300369756235596,0.00450465096616499,0.0151257841304838
"203","Lab","ldl","ldl_maxdiff",0.0104375985153098,0.00689791002356969,0.00601396781501988
"204","Lab","ldl","ldl_mindiff",0.00976109712842746,0.0103756608620472,0.00272026136921828
"205","Lab","ldl","ldl_tv",0.0177440660095405,0.015520577200963,0.00192334891049108
"206","Lab","trig","trig_mean",0.00488909761314415,0.00249123391984864,0.000904103107505216
"207","Lab","trig","trig_max",0.00368583330386449,0.00292746517558669,0.00456191259313011
"208","Lab","trig","trig_min",0.00878102904630563,0.00640417092447085,0.00292961560399473
"209","Lab","trig","trig_maxdiff",0.00357556456180771,0.000968132488809442,0.00116640613056508
"210","Lab","trig","trig_mindiff",0.00545191413865335,0.00334221030015964,0.00109334186036518
"211","Lab","trig","trig_tv",0.00459894987948823,0.00228575032204047,0.00182041247870067
"212","0","0","BIAS",0,0,0
